Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,CPRT,ANSS,ZM,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,CSGP,BMRN,CTXS,EXPE,LBTYA,TTWO,ULTA
03/26/2020,64.61,156.11,1955.49,1161.75,105.63,64.31,163.34,243.17,40.58,292.3,120.26,322.67,36.74,55.54,68.98,47.5,362.99,107.76,84.63,248.39,198.49,137.4,100.63,49.2,69.9,167.16,454.17,44.79,48.9,1406,137.06,92.62,19.52,73.86,260.34,97.69,452.3,57.72,224.49,27.94,489.56,24.79,82.81,149.76,274.42,275.9,42.01,89.72,24.77,145.28,127.97,49.82,160.88,326.74,230.38,57.84,65.66,66.94,25.98,250.21,45.67,200.8,58.64,192.58,37.26,101.82,191.64,140.6,57.91,99.2,42.36,30.16,85.6,78.14,60.45,304.94,32.31,142.1,72.56,230.37,141.15,5.2,63.59,175.9,116.14,92.96,83.66,129.14,37.01,25.98,101.06,24.97,61.04,95.5,25.02,73.05,58.32,82.64,137.81,64.41,17.54,115.25,188.83
03/27/2020,61.94,149.7,1900.1,1110.71,102.87,63.18,156.79,230.69,38.82,284.33,120.46,305.83,34.57,52.37,66.59,46.58,357.12,100.5,81.72,229.69,198.27,131.27,93.48,45.05,66.34,163.47,439.7,43.48,47.89,1255.15,131.38,88.67,18.76,72.85,241.22,93.95,449.52,56.96,217.24,30.05,471.43,24.38,78.85,142.24,269.05,252.62,40.15,81.3,24.24,136.21,124.38,46.66,141.57,313.43,231.75,56.39,60.17,62.28,25.21,262.96,44,188.84,58.79,181.57,34.1,97.63,177.04,128.33,58.77,95.37,42.47,30.18,82.55,77.05,59.49,296.75,31.04,137.77,70.3,223.02,151.7,4.93,60.27,173.91,109.27,87.09,82.57,124.76,35.32,25.21,93.75,22.51,60.01,99.07,23.46,68.96,58.1,79.51,140.04,60.03,16.83,111.7,174.45
03/30/2020,63.7,160.23,1963.95,1146.82,100.43,66.4,165.95,240.11,40.32,291.12,125.48,318.39,35.49,55.49,69.03,47.86,370.96,102.02,83.12,238.05,208.48,131.75,97.03,47.3,67.86,168.07,450.78,44.52,51.13,1308.23,137.82,90.97,19.34,75.93,255.3,98.33,473,58.47,231.92,30.48,473.29,24.78,76.16,149.52,276.23,268.03,40.39,84.93,25.17,137.3,129.31,47.38,155.91,318.19,241.02,58,64.42,66.91,26.43,278,45.16,193.94,57.72,180.45,34.5,98.95,179.92,134.67,62.56,97.69,44.53,31.19,84.87,79.85,62.27,316.13,31.8,146.87,71.84,235.13,150.88,4.81,61.38,188.55,115.29,90.11,88.14,127.22,35.63,26.43,96.91,24.31,64.24,99.19,22.51,72.17,60,82.49,145.91,56.39,16.69,118.51,179.71
03/31/2020,63.57,157.71,1949.72,1162.81,104.8,65.9,166.8,237.1,39.31,285.13,120.1,318.24,34.38,54.12,67.65,45.48,375.5,99.93,83.9,230,202.73,133.79,95.74,45.82,65.74,165.07,436.31,42.06,50.08,1345.32,136.68,89.65,19.1,74.76,240,94.99,488.29,59.48,237.95,29.95,488.58,24.27,74.81,143.74,273.12,261.64,40.5,82.93,24.74,130.22,128.79,46.47,156.1,301.05,242.24,56.26,62.92,66.04,26.14,269.27,45.75,189.55,55.68,173.22,33.9,100.79,173.95,131.26,60.3,100.17,44.66,30.06,86.97,73.47,61.13,316.38,31.25,139.38,68.52,232.47,146.12,4.94,64.19,180.09,115.38,89.38,92.4,126.23,36.03,26.14,93.27,23.63,62.99,100.54,23.45,73.23,58.72,84.5,141.55,56.27,16.51,118.61,175.7
04/01/2020,60.23,152.11,1907.7,1105.62,96.31,60.77,159.6,223.63,38.33,286.78,118.12,301.21,32.42,51.88,65.9,43.66,364.08,96.89,85.13,218.12,197.81,129.71,91.38,43.3,62.62,152.75,424.03,39.89,48.68,1271.63,129.72,84.09,18.28,72.51,223.33,88.01,496.65,57.5,225.48,29.67,447.34,23.66,69.15,131.61,256.46,249.01,40.91,74.73,23.68,126.28,125.96,42.51,139.22,287.25,230.66,53.1,60.61,65.24,23.77,254.81,43.03,183.5,54.58,162.69,31.4,97.68,157.2,122.33,58.08,97.53,43.78,28.78,81.09,72.94,60.12,293.27,30.61,140.78,64.79,211.25,137,5,65,175,111,82,92,110,36,24,89,22,61,98,22,74,54,83.59,139.14,52,16.05,116.33,161.5
04/02/2020,61.23,155.26,1918.83,1120.84,90.89,63.87,158.19,237.06,39.8,291.48,123.86,303.96,34.37,54.35,68.02,44.49,370.08,102.02,84.41,225.22,208.88,132.81,93.52,43.24,65,156,436,41,50,1260,132,88,19,77,221,89,499,61,242,33,463,24,63,132,273,247,40,78,25,122,129,44,137,303,240,55,61,66,25,266,40,185,57,165,32,100,152,124,60,102,44,29,79,70,61,304,31,143,64,216,121.93,4.75,66.22,181.8,118.67,83.37,84.04,105.28,36.28,24.62,87.97,22.67,61.96,98.74,22.36,77.07,53.77,86,143,48,16,120,161
04/03/2020,60.35,153.83,1906.59,1097.88,96,60.98,154.18,234.26,39.06,288.65,124.59,293.61,33.95,54.13,65.23,42.59,361.76,99.98,81.98,218.39,205.41,127.45,92.39,42.28,63.05,154.16,433.8,41.22,50.79,1230.68,128.57,86.56,18.92,78.21,218.15,86.19,493.32,59.98,238.31,34.84,454.47,23.8,59.08,127.94,263.5,244.61,39.89,75.75,25.32,116.08,124.55,43.4,139,295.38,234.55,54.22,59.55,63.93,23.25,260.75,40.72,181.25,57.82,164.23,32.02,97.2,154.2,122.51,57.86,102.83,43.96,29.41,74.75,70.24,61.61,300.51,30.48,141.65,61.8,218.3,128.2,4.48,65,182.69,116.51,80.3,79,102.14,36.9,23.25,86.89,22.3,62.27,98.31,22.01,78.59,52.68,84.21,141.33,48.71,15.8,118.49,156.74
04/06/2020,65.62,165.27,1997.59,1186.92,103.25,67.1,165.55,252.44,41.43,305.12,131.16,319.13,36.23,58.43,70.95,47.52,379.96,108.96,86.09,240.12,211.58,134,101.67,46.15,67.79,166.75,459.55,46.37,52.03,1356.68,139.65,95.8,20.42,77.73,250.75,95.86,504.27,61.6,255.3,34.64,506.16,24.59,70.59,148.5,278.01,271.13,41.56,86.94,25.91,130.31,135.91,48.45,152.32,333.43,254.43,58.07,65.29,69.42,25.79,269.31,42.63,194.95,59.07,179.49,36.99,102.94,176.74,138.18,61.15,106.51,44.31,31.18,87.18,76.28,64.94,311.39,32.18,147.74,65.39,242.46,122.94,4.79,67.52,195.85,124.47,89.8,90.15,118.4,38.49,25.79,95.84,25.06,63.96,103.58,23.45,85.11,58.59,82.77,147.14,52.83,17.08,121.29,188.68
04/07/2020,64.86,163.49,2011.6,1186.51,109.09,64.76,168.83,253.27,40.64,303.63,130.48,308.93,36.94,58.4,72.73,47.56,372.28,106.26,86.51,239.76,208.78,135.24,100.28,47.56,68.71,163.33,451.75,46.54,51.8,1376.37,136.96,96.25,20.38,74.67,256.22,94.62,501.51,59.87,247.67,32.02,525.67,25.91,73.82,147.27,280.64,272.59,41.99,84.28,26.61,131.8,135.51,47.8,148.7,336.27,251.74,58.41,64.82,69.05,25.41,250.71,42.81,194.92,59.6,185.9,36.67,101.79,174.55,142.64,59.23,106.32,43.1,31.62,84.81,76.24,65.53,301.21,32.01,147.17,69.9,239.65,113.75,4.91,65.39,190.95,121.87,89.93,87.97,120.22,40.63,25.41,98.63,25.49,64.26,105.14,24.43,86.66,58.96,79.83,145.8,56.51,17.26,120.06,187.55
04/08/2020,66.52,165.13,2043,1210.28,109.77,66.74,174.28,261.1,41.74,305.97,132.61,317.18,37.68,58.98,73.33,48.79,371.12,110.17,86.85,245.93,219.19,139.25,105.06,51.46,71.57,170.17,463.93,48.29,51.79,1372.06,138.53,101.4,21.17,74.99,266.75,98.37,512.33,61.07,249.66,32.42,544,26.61,82.53,152.37,280.99,278.58,41.17,91.58,27.32,142.11,138.85,51.39,159.21,340.03,254.73,60.26,65.06,71.84,26.69,258.01,43.09,196.01,60.32,192.41,39.76,97.33,184.41,138.3,62.8,106.8,43.85,33.01,89.05,79.22,66.46,316.95,32.49,148.7,71.98,244.37,117.81,5.17,65.06,193.2,119.68,93,88.37,125.05,39.71,26.69,102.27,26.3,66.41,107.04,24.51,87.75,61.46,79.6,146.82,60.55,18.27,119.1,200.57
04/09/2020,67,165.14,2042.76,1211.45,114.6,65.74,175.19,254.3,41.2,300.01,133.63,318.7,38,57.14,71.58,48.38,370.72,107.69,85.9,252.1,218.21,143.43,105.84,49.59,73.88,167.93,466.64,46.13,52.34,1420.64,142.52,98.79,21.33,73.51,258.28,99.22,512.96,60.46,246.61,31.86,533.28,26.86,81.31,150.12,287.62,276.81,42.16,89.97,28.11,145.41,136.58,54.28,164.9,342.44,258.58,60.51,66.54,71.65,27.8,275.27,43.98,203.51,58.15,198.74,39.23,99,193.19,135.15,66.27,105.8,44.66,33.83,88.74,77.56,67.27,321.05,33.62,148.26,74.99,237.92,124.51,5.25,65.47,196.07,120.32,89.95,90.63,123.13,41.04,27.8,106.26,25.99,68.38,105.36,24.82,86.81,63.13,79.55,139.4,62.42,18.59,119.4,202.48
04/13/2020,68.31,165.51,2168.87,1217.56,130.19,67.46,174.79,259.92,41.22,299.62,130.89,320.65,37.19,58.7,73.3,50.94,396.72,107.67,86.17,250.09,218.27,137.94,105.98,49.88,71.76,164.84,469.7,46.17,52.02,1421.01,139.53,99.67,20.52,75.28,258.78,96.97,517.02,62.75,252.28,32.9,543,26.33,78.09,152.09,289.45,274.1,42.78,89.11,27.93,141.18,140.13,52.7,160.92,347.92,254.39,59.53,64.15,71.55,26.8,273.26,44.11,199.27,58.77,195.08,39.78,98.37,185.72,129.89,63.66,109.3,47.36,34.76,87,76.17,65.93,322.94,32.27,144.16,70.67,242.93,135.92,5.12,67.71,199,120.13,90.47,93.97,125.88,41.42,26.8,103.88,25.99,65.72,105,24.05,88.01,62.51,82.99,139.99,58.79,18.08,120,202.6
04/14/2020,71.76,173.7,2283.32,1269.23,141.98,70.99,178.17,267.63,42.78,314.14,138.4,340.77,38.52,60.66,77.55,54.93,413.55,110.95,89.62,261.32,226.8,140.59,109.79,52.47,73.67,169.31,489.57,47.62,54.51,1449.42,143.87,103.02,20.85,77.75,272.51,96.85,524.84,63.28,262.41,34.66,562.02,27.49,82.68,161.73,297.88,288.93,43.86,92.28,28.45,149.45,147.43,54.07,172.22,356.35,263.01,64.41,66.14,76.33,27.74,280.67,46.38,205.18,60.89,201.7,40.97,100.92,190,133.5,66.25,112.03,48.68,35.74,90.97,79.88,66.81,333.76,34.54,150.3,71.14,254.8,141.89,5.42,68.37,204.34,123.79,95.69,98.43,132.92,43.03,27.74,106.75,26.51,68.95,103.78,23.86,91.28,64.5,85.75,143.76,61.58,18.55,122.78,205
04/15/2020,71.11,171.88,2307.68,1262.47,145.97,70.21,176.97,257.44,41.52,310.27,135.03,332.55,37.16,58.87,75.99,54.99,426.75,107.98,88.54,251.96,221.8,134.84,107.95,50.37,72.55,170.33,496.32,46.43,53.71,1424.61,137.64,100.45,20.3,74.63,262.81,93.66,511.69,65.71,255.23,37.25,588.64,26.84,80.73,153.22,294.29,282.49,44.6,87.14,28.05,146.07,146.17,51.94,169.14,353.89,257.82,62.29,64.89,75.7,26.29,291.69,43.44,207.95,61.82,187.07,39.29,100.87,183.83,132.76,64.3,113.51,48.03,36.19,88.56,78.09,65.38,326.94,34.56,147.13,70.09,253.98,151.56,5.3,69.96,201.3,125.04,92.87,100.53,130.54,43.89,26.29,103.68,25.7,68.21,102.1,23.47,90.95,64.12,82.36,145.09,60.56,18.03,123.5,201.52
04/16/2020,71.67,177.04,2408.19,1263.47,149.04,73.68,176.25,258.29,41.5,321.56,135.64,342.7,37.83,60.79,76.85,56.95,439.17,111.39,90.27,257.44,230.9,132.33,108.31,52.23,73.51,170.15,496.35,45.53,53.43,1407.4,136.92,101.83,20.21,76.54,270.71,95.73,539.93,68.05,264.76,40.6,612.71,26.81,80.39,156.65,303.5,292.4,47.5,89.01,29.23,142.58,151.83,51.47,171,367.68,261.12,61.87,63.77,78.59,26.34,306.28,43.23,209.19,63.45,190.64,38.78,102.82,180.34,136.17,65.25,118.1,49.13,37.22,87.19,80.43,66.19,338.34,35.43,149.11,69.15,257.82,150.26,5.3,72.44,206.12,133.4,95.01,100.68,131.58,45.12,26.34,104.25,25.54,68.64,104.91,23.24,95.66,63.16,85.22,150.56,58.22,18.18,126.82,208.92
04/17/2020,70.7,178.6,2375,1283.25,150.78,73.08,179.24,265.88,42.48,317.92,137.55,344.11,38.08,60.36,76.17,56.6,422.96,113.55,90.99,265.36,234.97,138.32,111.85,53.2,77.1,175.44,499.42,45.7,53.48,1470.87,141.08,102.8,20.92,83.99,279.02,100.63,568.79,66.88,270.46,46.85,597.5,26.15,84.26,161.21,316.36,295.65,46.15,90.17,29.33,149.3,154.98,53.81,180.94,373.51,265.16,62.19,67.5,78.65,27.29,323.4,44.5,225.86,64.74,204.16,40.17,105,193,136.65,67.15,115.15,50.03,37.46,91.72,81.73,67.65,342.55,35.93,153.79,72.1,263.9,150.06,5.29,69.73,209.93,136.87,95.4,100.35,135.15,44.46,27.29,108.82,26.88,70.01,106.12,23.85,100,63.56,89.12,150.41,63.22,18.23,124.44,215.51
04/20/2020,69.23,175.06,2393.61,1266.61,149.27,71.76,178.24,258.28,42.54,312.08,134.55,344.88,37.21,59.18,74.31,56.97,437.49,111.53,89.94,264,236.6,135.7,112.17,50.63,75.32,172.78,498.67,43.4,53.49,1411.63,139.82,100.91,20.33,81.26,266.73,97.24,567.99,66.5,273.26,51.69,601.64,26.02,79.77,156.3,322.88,291.58,45.2,86.7,29.17,150.9,151.01,52.53,177.87,373.66,267.34,61.38,66.46,77.84,26.32,323.27,42.85,218.59,68.43,193.91,38.86,104.68,196.71,129.89,64.35,115.41,50.44,37.64,86.51,79.19,67.2,339.41,34.92,149.32,68.63,266.72,148.99,5.22,69.77,210.9,142.55,92.53,101.8,133.38,50.11,26.32,105.6,26.06,70.25,105.33,23.66,101.19,60.35,93.2,150.67,59.95,18.26,125.35,208.07
04/21/2020,67.09,167.82,2328.12,1216.34,137.34,67.38,170.8,247.65,40.55,301.33,130.94,328.99,35.71,56.36,71.84,52.92,433.83,106.84,87.22,249.15,230.75,132,107.54,48.33,72.72,165.54,490.78,41.41,51.08,1342.22,133.61,96.47,19.83,78.53,243.63,91.76,544.46,65.72,262.8,49.26,573.38,25.65,79.9,148.59,310.4,281.09,43.24,81.06,28.47,140.15,144.84,50.99,170.02,358.3,259.23,59.04,64.02,74.59,25.33,308.39,42.55,206.72,66.07,190.5,37.43,101.41,187.26,124.17,63.41,113.27,50.07,37.61,82.7,77.74,65.73,329.01,34.14,145.21,66.15,253.28,143.27,5,68.88,206.75,137.37,88.1,99.33,127.18,50.94,25.33,98.85,25.54,68.59,101.79,23.25,99.46,56.3,90.72,146.64,57.25,17.62,125.73,201.57
04/22/2020,69.03,173.52,2363.49,1263.21,146.42,71.54,182.28,259.97,41.76,309.42,132.62,336.77,35.73,60.1,74.68,55.92,421.42,111.98,90.16,263.85,229.29,133.03,115.19,52.11,77.45,170.71,496.08,43.91,52.22,1355,138.7,102.12,20.3,81.31,271.78,95.4,558.08,66.98,269.37,51.2,601.05,26.54,80.02,158.68,311.56,294.97,44.99,89.06,28.76,145.82,150.72,52.26,175.37,368.26,268.12,60.12,66.82,79.8,26.41,320.63,43.31,212.09,68.07,197.44,39.52,101.75,190.03,128.25,65.32,114.57,50.36,38.25,83.87,77.25,66.14,298.01,34.84,151.2,68.08,263.27,150.25,5.05,69.73,215.66,139.02,92.94,101.79,131.28,52.15,26.41,101.74,24.77,70.78,103.88,23,100.97,58.06,92.47,151.69,61.42,17.87,127.44,208.71
04/23/2020,68.76,171.42,2399.45,1276.31,141.13,71,185.13,258.93,41.62,305.4,130.26,335.37,36.09,59.04,73.81,55.9,426.7,110.46,90.34,258.06,232.49,134.68,115.24,50.9,75.15,171.07,499.12,43.77,51.33,1360,135.92,101.81,20.49,77.78,263.96,94.61,565.52,65.88,267.91,47.44,586.71,26.17,81.1,159.45,312.71,289.4,44.94,88.08,28.53,143.6,151.99,52.65,175.55,374.53,268.41,59.63,66.91,79.83,25.79,322.04,43.5,211.64,68.91,199.42,39.4,99.85,188.57,141.25,64.38,114.46,50.39,37.91,82.63,74.93,65.91,292.25,34.92,147.7,68.84,258.95,169.09,5.37,68.57,213,140.88,92.79,102.19,131.69,49.17,25.79,100.86,24.86,71.15,103.84,23.7,101.9,58.73,93.12,141.56,63.37,18.17,124.55,210.68
04/24/2020,70.74,174.55,2410.22,1279.31,145.03,72.4,190.07,264.81,42.52,310.55,134.36,344.1,37.16,59.26,76.04,56.18,424.99,113.93,90.8,263.66,236.28,135.52,120.18,51.74,75.58,171.64,508.55,44.16,51.41,1362.77,139.23,105.92,21.27,79.64,266.67,96.29,566.21,66.65,269.86,50.5,571.27,26.29,80.71,164.92,309.07,291.84,45.05,94.43,29.23,144.96,153.03,53.81,180.35,384.82,271.8,59.8,68.09,80.52,25.99,332.44,43.74,214.55,72,200.18,41.01,100.95,191.97,141.63,64.57,116.31,51.18,39.35,85.49,74.54,67.48,297.8,36.03,148.54,73.83,259.45,158.8,5.51,69.79,212.13,146.04,96.51,105.07,128.63,49.57,25.99,104.77,24.84,72.75,104.37,23.78,103.48,59.36,97.31,146.04,66.57,18.38,127.88,210.52
04/27/2020,70.79,174.05,2376,1275.88,159.75,74.27,187.5,268.45,43.06,308.78,134.46,348.5,38.21,59.47,75.98,56.49,421.38,115.78,90.91,271.83,242.43,139.88,120.53,51.03,77.74,172.37,508.44,45.28,51.48,1402.99,142.22,108.03,22.14,79.9,264.41,99.18,547.52,67.06,268.51,48.05,589.47,25.86,85.27,166.06,314.58,290.9,45.58,97.13,30.19,148.1,154.14,56.04,182.51,389.5,275.85,60.52,68.56,81.31,26.86,335.05,44.43,226.89,73.6,212.47,42.36,100.56,196.67,142.6,65.47,116.02,51.48,39.63,90.83,80.27,68.81,303.24,36.85,151.8,76.07,262.87,164.6,5.61,71.85,214.23,147.48,98.38,108.25,132.61,51.19,26.86,106.28,26.39,73.3,108.09,24.44,102.98,61.78,97.95,147.48,69.15,19.05,125.93,208.09
04/28/2020,69.65,169.81,2314.08,1233.67,153.82,72.84,182.91,264.73,42.49,304.95,136.32,333.45,38.08,58.75,75.29,55.51,403.83,114.24,87.94,266.31,237.67,142.76,116.14,50.42,78.69,167.82,497.16,45.31,51.17,1439.32,143.01,107.61,22.28,78.67,261.85,99.78,528.61,63.86,256.96,47.88,598.54,27.11,87.42,166.27,313.79,291.42,43.58,98.34,30.43,145.07,151.83,56.53,177.31,384.5,264.25,60.14,68.66,78.47,26.87,313.53,44.65,224.47,70.13,218.17,43.68,97.13,203.51,144.49,66.17,111.35,50.97,39.08,92.54,80.79,69.16,305.22,36.96,151.79,80.65,257.35,156.72,5.76,70.67,211.07,143.37,100.67,103.94,130.09,48.06,26.87,107.12,27.14,71.76,105.25,24.47,97.67,60.78,94.49,141.19,71.84,18.42,120.51,218.68
04/29/2020,71.93,177.43,2372.71,1341.48,160.1,74.62,194.19,276.02,43.34,307.09,133.36,349.17,39,61.8,78.97,53.66,411.89,119.4,89.31,273.43,235.69,146.16,123.58,54.34,76.86,173.24,494.67,49.83,51.05,1520.53,145.84,113.34,22.72,83.14,279.99,104.73,516.15,64.79,251.05,46.37,602.42,26.69,95.99,175.89,317.45,303.71,44.34,106.77,30.53,154.77,158.01,59.23,187.9,391.02,272.74,62.14,69.86,82,27.21,345.47,45.36,232.43,69.28,230.95,46.14,99.67,220.58,148.61,65.08,112.78,50.72,39.03,97.05,80.86,69.59,304.71,36.74,153.07,83.01,265.84,146.48,5.92,70.68,211.39,138.08,106.22,103.4,140.84,48.86,27.21,111.29,28.37,71.01,105.56,25.91,95.96,65.09,94.71,139.98,74.83,18.83,121.18,226.16
04/30/2020,73.45,179.21,2474,1348.66,156.38,73.07,204.71,271.62,42.38,303,132.29,353.64,37.63,59.98,78.67,52.39,419.85,116.07,87.8,269.81,239.22,141.9,123,49.68,76.73,170.29,495.23,47.89,51.44,1480.57,146.69,109.6,22.08,84,255.28,103.06,525.88,63.73,251.2,45.99,583.51,26.46,90.94,164.09,319.03,288.43,43.1,99.57,30.33,153.9,157.12,58.02,187.13,386.34,277.6,61.81,68.52,81.13,26.33,335.2,43.29,223.48,67.66,221.83,43.87,100.93,214.85,145.29,63.56,114.26,52.28,39.83,91.36,79.67,69.23,296.83,36.22,152.83,80.11,261.83,135.17,5.91,68.99,209.49,137.23,103.88,104.75,140.36,47.44,26.33,110.8,25.87,69.39,105.74,25.76,97.66,64.83,92.02,145.01,70.98,19.42,121.05,217.92
05/01/2020,72.27,174.57,2286.04,1320.61,140.26,70.7,202.27,259.7,40.92,301.92,130.14,343.84,36.98,57.47,75.64,49.88,415.27,109.71,86.2,261.13,230.98,137.25,120.61,46.89,73.79,166.29,509.64,45.06,50.7,1448.79,140.42,103.64,21.67,79.95,235.02,100.25,525.5,64.72,254.9,47.93,605.52,25.9,84.75,150.27,305.88,279.06,41.38,95.5,29.38,146.66,149.64,56.5,174.9,376.37,270.75,59.52,66.6,75.84,25.42,341.52,41.66,218.69,69.21,211.81,40.76,96.02,203.26,147.03,62.18,113.27,51.86,39.25,88.96,77.39,68.29,293.09,35.7,153.45,78.55,255.64,138.56,5.8,65.07,205.02,145.64,98.83,103.52,134.05,45.43,25.42,106.82,25.43,66.71,101.99,24.16,97.3,62.26,88.12,142.58,67.29,22.28,122.65,214.28
05/04/2020,73.29,178.84,2315.99,1326.8,152.24,72.82,205.26,262.26,41.35,304.49,130.92,349.11,36.22,57.99,75.68,52.56,428.15,110.5,88.96,267.78,230.91,135.2,123.66,47.58,71.89,167.33,515.73,44.46,50.06,1413.3,144.48,103.4,21.25,80.25,234.52,101.54,541.82,66.7,264.69,50.5,607.4,26.02,82.58,152,308.2,283.18,42.25,96.56,28.93,148.47,151.08,56.39,177.8,388.21,273.76,59.21,67.17,77.64,25.17,352.51,42.45,218.69,73.43,209.64,41.01,94.76,210.14,148.07,62.39,116.83,52.35,39.83,88.39,77.82,68.37,296.52,35.85,154.46,78,258.8,143.44,5.75,65.92,208.84,155.76,99.62,107.08,134.92,46.37,25.17,108.19,25,67.06,103.62,24.04,100.99,63.51,90.36,146.32,67.02,22.53,124.91,215.48
05/05/2020,74.39,180.76,2317.8,1351.11,153.64,73.44,207.07,264.87,41.46,307.92,131.67,356.13,36.05,58.75,77.63,52.19,424.68,111.54,88.97,274.48,236.36,134.87,125.43,48.85,72.9,170.95,513.44,45.41,50.32,1393.2,145.82,105.94,21.26,79.14,242.81,103.83,574.37,68.53,272.33,49.34,620.94,26.26,83.66,155.63,310.25,288.35,43.12,99.2,28.94,152.18,154.24,57.14,180.49,390.38,282.08,60.65,67.68,79.67,25.47,364.28,42.02,218.21,71.59,210.74,41.74,95.77,208.61,153.64,63.28,119.61,53.47,40.32,88.77,76.55,68.06,304.44,36.63,157.49,79.62,262.23,144.82,5.74,67.85,210.55,165.43,104.71,109.35,143.62,48.72,25.47,109.99,24.1,68.47,105.15,24.24,98.82,64.12,93.19,146.58,64.08,21.61,125.28,218.21
05/06/2020,75.16,182.54,2351.26,1347.3,156.52,74.45,208.47,264.18,41.15,308.89,130.78,362.52,35.14,59.18,78.87,52.16,434.26,112.42,86.59,275.87,236.59,133.04,128.31,50.5,72.96,170.62,503.96,46.08,50.14,1378.91,144.56,105.25,20.88,77.47,244.56,105.49,553.5,72.87,270.06,48.95,742.88,26.72,81.11,163.81,315.04,291.9,43.3,100.38,29.4,152.28,156.83,57.59,181.23,397.76,283.59,61.3,67.12,80.99,24.48,366.52,41.2,223.18,72.44,210.17,41.88,97.08,215.93,152.29,61.22,115.32,54.04,40.95,88.86,75.66,68.3,306.78,37.85,155.18,80.13,268.07,150,6,68,212,165,106,115,145,49,24,107,25,67,106,24,96,65,95,147.72,64.38,21.05,127.73,218.27
05/07/2020,75.94,183.6,2367.61,1372.56,156.01,76.22,211.26,267.75,41.37,305,131.55,366.78,35.58,59.17,78.83,51.95,436.53,113.65,95.29,280.8,233.33,132.79,146.29,51.25,76,179,514,47,50,1444,148,106,21,78,248,107,560,73,270,53,772,26,86,164,313,300,45,103,29,161,159,59,184,386,294,62,68,81,25,404,41,226,75,213,43,98,214,150,60,117,53,41,90,77,69,314,38,158,82,261,157.8,5.52,69.46,211.78,163.26,106.19,117.7,150.63,50.05,24.88,106.67,25.25,66.99,107.21,24.81,96.47,63.9,92,151,66,22,129,222
05/08/2020,77.53,184.68,2379.61,1388.37,163.88,78.13,212.35,275.03,42.99,305.94,134.23,367.51,36.54,59.67,80.56,53.19,435.55,115,98.52,280.36,234.82,136.91,144.96,53.81,77.87,179.26,515.28,48.25,50.9,1430.83,146,109.83,22.04,77.49,265.4,104.78,563.4,73.14,271.63,59.25,784.52,26.34,87.17,171.5,309.87,304.4,46.78,104.84,29.56,165.55,160.17,57.16,184.29,402.51,287.9,65.78,67.11,82.46,26.58,405.5,41.67,237.99,76.7,218.21,44.85,99.77,210.03,152.76,60.31,116.62,53.29,42.15,91.46,78.05,69.62,314.02,39.05,159.57,83.79,263.02,155.4,5.75,71.95,210.04,157.67,111.22,116.56,153.24,54.6,26.58,108.54,26,68.75,106.99,25.12,95.92,65.74,95.2,150.98,69.27,21.74,129.85,230.07
05/11/2020,78.75,186.74,2409,1403.26,162.26,80.66,213.18,275.4,43.32,310.33,134.38,371.42,36.16,60.13,80.48,55.74,440.52,114.88,96.72,287.84,242.74,134.28,143.96,54.01,75.87,179.7,510.74,48.2,50.79,1411,144.61,108.42,21.97,80.8,262.23,101.73,574.11,75.46,285.28,66.9,781.11,26.93,82.31,168.78,320.31,304.39,46.72,102.56,29.33,166.58,161.58,55.55,184.4,398.9,299.45,66.4,66.31,83,26.47,421.36,41.71,245.62,76.23,214.38,44.15,99.55,214.3,155.75,60.13,117.37,53.95,42.13,90.75,77.91,68.83,328.01,39.74,160.71,82.8,265.85,166.48,5.66,71.22,212.15,160.96,110.41,120.65,158.71,54.94,26.47,104.97,25.67,68.44,107.99,24.61,99.33,66.38,96.47,154.02,67.62,21.54,132.59,230.36
05/12/2020,77.85,182.51,2356.95,1375.74,161.88,78.03,210.1,268.45,43.22,304.84,132.94,365.1,35.35,58.39,78.42,53.76,431.82,111.69,94.61,281.68,237.21,127.59,141.03,52.33,74.35,174.29,501.93,45.69,50.4,1385.92,141.73,106.6,21.39,77.95,255.98,100.27,557.54,72.25,276.47,62.35,762.09,26.59,79.33,165.57,321.55,296.63,47.03,98.33,29.38,159.73,158.57,53.21,180.97,394.31,289.15,66.19,64.03,81.05,26.15,410.8,40.53,242.6,76.15,205.75,43,97.47,206.45,154.54,58.79,116.37,54.11,42,86.62,76.33,66.84,319.77,38.82,156.6,82.52,259.79,161.04,5.43,72.13,208.86,161.77,108.15,120.26,156.36,57.83,26.15,101.98,25.36,66.22,105.06,24.11,96.74,63.68,96.16,146.84,64.99,21.28,131.62,211.9
