Date,AAPL,MSFT,AMZN,GOOG - C,TSLA,NVDA,FB,AVGO,CSCO,COST,PEP,ADBE,CMCSA,INTC,QCOM,AMD,NFLX,TXN,TMUS,INTU,AMGN,HON,PYPL,AMAT,SBUX,ISRG,CHTR,MU,MDLZ,BKNG,ADP,ADI,CSX,GILD,LRCX,FISV,REGN,ATVI,VRTX,MRNA,MELI,KDP,MAR,MRVL,KLAC,ILMN,ASML,JD,NXPI,KHC,WDAY,AEP,SNPS,CTSH,ADSK,ORLY,IDXX,MNST,PAYX,CDNS,EXC,DXCM,WBA,TEAM,LULU,CRWD,CTAS,MCHP,BIDU,ALGN,ODFL,XEL,EA,AZN,EBAY,ROST,DLTR,PCAR,BIIB,FAST,VRSK,MTCH,CPRT,ANSS,ZM,OKTA,SIRI,NTES,VRSN,SGEN,SWKS,DOCU,SPLK,PDD,EXC (CEG?),CDW,FOXA,CERN,CHKP,TCOM,INCY,PTON
02/08/2021,136.91,242.47,3322.94,2092.91,863.42,144.3875,266.58,472.7,48.94,359.83,140.4,493.76,51.85,59.16,147.38,91.47,547.92,175.12,126.1,389.74,237.57,203.86,282.17,106.19,106.26,256.6633,615.53,84.01,56.02,2099.56,167.92,153.2,29.0867,67.97,532.78,113.4,494.9,101.19,214.37,185.98,1900.89,32.105,129.09,51.6,302.26,451.06,564,94.57,188.12,33.91,272.79,80.98,276.48,75.85,302.81,452.5,495.76,90.88,91.71,137.58,31.0559,403.3,49.93,244.38,339.71,222.36,349.15,76.235,276.6,602.44,212.25,62.25,142.46,50.06,63.84,120.66,107.07,96.77,268.93,47.47,188.86,159,120.78,381.97,410.81,281.15,6.055,124.13,200.52,177.15,181.57,248.9,169.56,188.26,31.0559,150.39,32.69,78.5,117.65,35.4,93.62,144.99
02/09/2021,136.01,243.77,3305,2083.51,849.46,142.6325,269.45,474.63,48.5,359.56,139.6,496.05,52.72,58.78,146.11,90.91,559.07,173.69,124.45,391.55,236.65,202.02,284.2,105.38,106.22,259.7833,619.51,83.32,55.5,2085.28,167.38,152.85,29.49,67.3,528.08,113.45,490.68,102.73,213.82,179.52,1878,32.4,127.05,51.25,298.31,453,565.5,97.07,188.04,33.71,275.37,79.84,278.16,76.16,304.5,453.27,505.05,90.51,90.89,139.49,30.9352,401.03,50,248.05,340.69,223.72,349.34,76.025,295.04,615,215.52,62.12,146.11,50.41,62.23,120.05,109.82,99.41,269.31,47.31,190.51,158.87,121.08,386.39,430.03,279.89,6.06,132.42,200.29,175.73,182.91,255.82,172.78,189.76,30.9352,151.56,30.73,79.02,118.09,35.5,89.46,147.76
02/10/2021,135.39,242.82,3286.58,2095.38,804.82,147.6425,271.87,470.05,47.24,356.12,137.7,492.67,52.75,58.86,145.5,92.35,563.59,174.36,124.49,397.29,238.46,202.16,283.18,105.88,105.87,262.6966,611.63,82.35,55.25,2141.76,166.94,153.23,29.3933,67.29,532.5,109.42,491.22,102.76,212.53,179.34,1905.27,32.03,126.75,50.59,297.61,450,566.89,98.77,187.9,33.89,274.09,80.01,276.87,76.04,301.71,456.47,516.54,90.45,90.45,137.86,30.7577,399.44,51.61,252.46,341.39,231.35,349,75.82,304.05,605.78,208.99,62.28,144.61,49.97,62.32,120.28,110.25,99.6,275,47.66,190.82,171.07,118.05,386.59,431,286.5,6.07,131.05,203.15,169.35,185.29,255.25,168.02,199.61,30.7577,157.34,31.78,79,118.65,36.5,85.17,145.04
02/11/2021,135.13,244.49,3262.13,2095.89,811.66,152.5075,270.39,478.39,47.58,352.2,134.97,496.62,53.23,60.66,145.56,92.66,557.59,179.22,124.4,408.82,235.04,202.18,285.03,113,105.86,266.2766,618.68,86.48,55.68,2159.26,166.8,158.8,29.5833,66.92,572.21,108.48,490.54,103.24,210.495,183.44,1942.25,31.91,126.65,52.11,324.48,451.22,591.51,99,194,35.54,275.99,78.95,286.7,76.97,300.21,433.16,528.47,89.94,90.29,143.97,30.3459,410.2,50.12,252.8,345.89,234.8,341.06,78.815,309.59,599,208.04,61.57,147.33,50.09,62.31,121.88,109.09,98.6,278.81,47.07,189.3,172.13,115.97,396.13,432.77,286.64,6.11,132.47,204.55,172.02,188.76,256.27,169.96,199.8,30.3459,156.91,32,75.9,120.16,37.58,84.99,146.48
02/12/2021,135.37,244.99,3277.71,2104.11,816.12,149.6125,270.5,486.32,47.29,352.75,133.87,498.84,53.23,61.81,147.98,93.77,556.52,179.64,123.68,413.99,237.21,203.57,298.37,116.7,105.3,269.27,613.45,88.01,55.19,2150.58,167.03,160.78,30.0467,66.89,586.16,109.99,485.62,103.81,213.98,183.74,1943,31.77,129.48,53.82,331.81,504.76,597.99,99.31,194.39,35.39,281.36,78.61,292.09,76.96,305.14,433.05,544.08,91.73,89.4,145.68,29.9696,412.56,50.38,252.97,342.86,242.1,342.44,79.775,313,609.58,212.21,61.54,147.74,51.69,63.01,119.09,108.375,98,278.03,47.39,189.5,169.53,119.425,403.6,433.11,291.78,6.09,132.12,202.39,165.84,189.5,263.3,173.33,196.59,29.9696,155.4,32.59,74.95,120.72,37.01,84.325,154.67
02/16/2021,133.19,243.7,3268.95,2121.9,796.22,153.3025,273.97,489.13,46.51,354,134.38,501.64,52.84,62.47,147.16,91.46,557.28,180.76,122,422.26,232.84,203.44,304.79,118.35,106.15,263.9833,618.47,87.74,54.88,2184.16,166.16,160.49,30.25,64.8,591.79,110.2,480.71,102.96,210.27,178.53,1939.87,31.42,130.4,52.94,337.18,492.55,603.14,103.43,195.43,35.36,274.87,78.19,290.67,76.11,308.22,442.78,538.16,92.18,88.8,145.99,29.8063,404.38,49.14,248.95,339.85,242.42,345.1,81.12,326.2,614.21,210.19,60.51,145.78,50.89,62.865,119.93,107.65,97.13,279.32,46.63,188.36,164.86,118.14,401.86,444.51,285.07,5.99,126.98,198.15,159.34,194.14,264.69,169.3,202.81,29.8063,155.93,31.73,72.75,117.8,38.61,82.13,145.88
02/17/2021,130.84,244.2,3308.64,2128.31,798.15,149.06,273.57,482.48,46.25,358.04,134.46,491.23,52.99,61.85,144.75,89.94,551.34,178.53,121.3,415.81,235.61,201.9,297.2,115.71,104.44,260.02,624.12,86.05,54.92,2233.77,167.13,159.75,29.9967,65.1,585.91,111.07,481.68,102.35,214.85,176.76,1890.25,31.66,131.34,50.4,330.3,494.24,587.58,106.88,189.69,37.02,271.05,78.49,283.76,76.43,302.52,447.46,540.35,92.16,89.18,141.78,29.9412,414.12,49.56,250.53,337.52,238.56,339.11,81.525,308.68,599.53,207.99,60.9,145.83,51.45,63.05,119.47,108.32,96.045,276.67,46.95,188.56,160.8,117.99,393.9,429.42,284.09,6.01,126.9,199.11,158.83,192.09,254.98,170.5,202.82,29.9412,157.86,31.75,72.49,116.92,38.16,83.77,139.23
02/18/2021,129.71,243.79,3328.23,2117.2,787.38,148.29,269.39,483.26,46.34,356.92,135.37,488.37,52.56,61.61,143.91,88.64,548.22,176.51,123.04,415.39,232.53,203.52,290.81,113.43,104.97,255.8433,616.42,88.535,56.13,2259.79,172.6,158.09,30.0067,65.23,577.77,113.05,477.03,102.25,209.83,169.57,1891.09,31.74,131.98,50.47,325.16,485.79,582.48,105.43,185.88,38.96,272.79,80.48,270.95,74.82,300.72,458.52,551.79,92.65,91.28,139.53,30.3175,410.84,48.92,256.73,336.83,239.25,340.45,78.27,298.01,594.99,211.79,62.3,147.41,51.5,62.8,120.21,107.76,94.85,275.9,47.29,192.02,162.24,118.77,389.81,417.91,284.64,6.02,124.32,201.09,158.62,187.91,260.99,166.65,195.78,30.3175,156.65,32.175,72.54,116.44,37.99,81.55,138.45
02/19/2021,129.87,240.97,3249.9,2101.14,781.3,149.265,261.56,489.96,45.68,354.77,132.51,479.12,52.1,63.01,144.94,89.58,540.22,178.35,120.1,411.35,231.69,203.56,286.92,119.46,103.37,250.05,607.29,90.96,54.31,2293.05,169.29,163.8,30.6967,64.37,598.41,111.36,470.37,100.8,207.02,174.74,1910.39,31.24,136.28,51.89,330.67,486.26,594.4,106.09,191.59,37.48,276.34,79.08,268.07,73.64,305.4,460.41,544.13,89.65,90.25,139.66,29.3803,418.94,48.86,258.41,332.23,239.2,343.49,81.175,339.91,599.25,215.64,62.07,145.95,50.59,61.98,118.95,107.9,95.19,278.35,47.23,190.49,160.95,117.07,395.37,417.26,288.36,6.01,123.89,197.95,157.75,192.17,265.16,169.66,195.98,29.3803,160.75,33.78,71.56,115.88,38.99,80.54,139.71
02/22/2021,126,234.51,3180.74,2064.88,714.5,143.5575,260.33,476.36,45.43,350.21,131.99,467.33,52.5,60.71,139.46,85.37,533.78,173.09,117.91,401.55,231.47,203.62,273.85,115.23,101.81,247.1333,596.5,86.28,54.32,2350.02,170.82,159.24,30.86,64.11,567.8,113.36,460.58,96.58,214.96,159.37,1788.82,31.68,142.56,49.69,316.16,470.56,578.5,97.66,185.61,37.23,269.95,76.77,254.69,73.25,297.7,456.67,536.91,89.17,90.39,133.16,28.8265,412.06,48.86,241.01,321.49,225.83,340.5,77.595,335.79,579.54,211.76,60.425,142.26,50.57,61.56,121.5,104.88,94.68,284.63,46.32,186.24,156.71,112.53,383.2,394.34,274.47,6.02,117.46,193.23,157.58,183.93,243.51,160.82,188.24,28.8265,159.32,34.69,70.91,115.94,40,79.92,125.75
02/23/2021,125.86,233.27,3194.5,2070.86,698.84,141.42,265.855,471.9,45.51,342.15,132.78,467.8,53.34,61.12,137.12,84.74,546.15,172.85,119.22,399.09,232.46,205.04,265,116.14,101.37,248.2366,602.77,88.23,54.8,2359.37,172.065,157.7,30.5633,63.68,562.65,115.6,468.03,96.42,216.44,150.17,1775.79,31.79,149.55,48.84,318.78,464.54,576.07,99.47,181.08,37.12,261.73,78.09,253.21,72.88,290.25,453.97,525.22,88.32,90.88,132.6,28.9685,406.78,48.41,241.46,322.85,218.39,336.71,77.465,322.61,567.81,211.62,61.93,141.17,49.31,61.37,120.26,102.98,93.33,279.08,46.8,185.36,161.33,111.21,375.56,388.16,270.58,5.95,120.25,192.06,157.03,183.75,243.6,153.8,187.91,28.9685,157.18,34.12,70.07,114.03,40.91,79.02,126.89
02/24/2021,125.35,234.55,3159.53,2095.17,742.02,144.99,264.31,480.88,45.74,340.7,132.09,476.62,53.4,63.19,141.1,86.94,553.41,179.39,119.38,413.18,229.99,211.03,266.07,122.81,104.38,252.9033,608.51,92.52,54.33,2443.5,176.62,161.76,31.1233,63.71,596.9,119.07,458.6,95.69,217.04,144.79,1714,31.46,157.5,49.26,328.43,461.05,595.01,96.37,186.21,37.6,262.78,77.1,260.68,74.93,298.91,455.87,532.88,88.24,93.36,139.42,28.5354,405.64,49.17,239.93,317.7,216.6,338.31,78.625,304.01,573.26,217.31,60.21,137.68,50.1,59.38,123.61,101.13,94.28,282.74,46.9,167.53,160.79,110.56,385.37,385.23,269.9,5.99,117.5,195.51,155.02,190.36,239.66,152.53,179.32,28.5354,162.1,34.04,70.29,113.05,40.69,80.61,122.72
02/25/2021,120.99,228.99,3057.16,2031.36,682.22,133.075,254.69,457.16,45.52,333.9,130,459.16,52.24,60.4,135.53,82.42,546.7,170.53,120.89,387.98,227.52,204.79,253.94,113.93,103.47,247.2633,601.55,88.12,54.04,2273.2,175.53,153.68,30.73,62.79,547.65,116.29,453.19,95.1,212.98,148.38,1613.06,30.86,150.09,46.56,304.79,445.86,559.77,93.36,178.52,37.27,251.19,76.3,244.09,73.38,284.03,445.89,518.28,85.35,91.41,138.02,27.6337,395.47,48.27,232.4,310.12,208.66,328.05,73.86,294.2,556.11,215.53,59.84,135.24,48.91,56.98,118.77,98.88,92.72,277.26,46.28,164.29,151.72,106.92,338.46,364.73,256.28,5.86,108.66,190.36,150.09,176.14,225.73,145.08,171.06,27.6337,156.89,33.04,69.94,111.24,39.58,78.45,115.21
02/26/2021,121.26,232.38,3092.93,2036.86,675.5,137.145,257.62,469.87,44.87,331,129.19,459.67,52.72,60.78,136.19,84.51,538.85,172.27,119.97,390.14,224.92,202.35,259.85,118.19,108.03,245.6,613.42,91.53,53.16,2328.51,174.02,155.82,30.5167,61.4,567.19,115.37,450.57,95.61,212.55,154.81,1638.11,30.52,148.07,48.28,311.23,439.41,567.09,93.87,182.55,36.38,245.18,74.85,245.21,73.48,276,447.33,520.17,87.74,91.07,141.09,27.4065,397.78,47.93,237.7,311.68,216,324.34,76.315,283.46,567.11,214.77,58.59,133.97,48.38,56.42,116.64,98.2,90.99,272.88,46.37,163.85,152.85,109.16,340.99,373.61,261.45,5.85,109.85,194.03,151.11,177.82,226.66,143.01,171.16,27.4065,156.89,33.31,69.14,110.24,39.45,78.66,120.47
03/01/2021,127.79,236.94,3146.14,2081.51,718.43,138.4175,264.91,489.58,45.92,331.77,130.62,469.57,54.45,62.88,139.49,86.39,550.64,177.67,123.57,406.41,227.04,206.22,273.63,122.25,106.87,253.07,619.68,94.76,53.66,2320.5,177.5,158.59,30.9767,62.46,598.81,116.68,463.05,98.72,210.38,157.4,1713.28,30.89,148.47,49.52,325.99,446.5,583.55,98.02,187.3,37.09,252.8,76.71,254.17,74.83,284.27,451.23,538.17,87.55,92.75,147.44,27.9106,396.67,47.85,251.5,314.83,223.4,344.88,79.05,295.58,565.11,220.72,59.15,137.27,48.09,58.48,120.57,99.23,93.72,273.24,48.47,167.04,156.52,109.82,346.11,409.66,269.81,6.02,110.59,195.8,152.55,186.46,238.56,151.26,186.15,27.9106,160.57,34.79,70.15,113.03,39.76,79.63,123.81
03/02/2021,125.12,233.87,3094.53,2075.84,686.44,134.0625,259,480.51,45.515,328.46,131.07,466.59,54.25,61.24,137.04,84.13,547.82,174.89,122.45,401.75,225.69,206.58,269.19,117.5,107.2,250,616.07,91.09,53.68,2282.21,174.94,154.29,30.72,63.01,573.36,115.68,454.86,96.75,212.06,146.81,1642.41,30.775,148.95,47.83,309.82,441.01,563.14,96.38,182.27,37.32,247.96,76.45,247.87,74.95,277.92,451.36,529.47,86.88,92.14,142.15,27.9106,391.91,47.44,244.4,317.47,222.1,342.4,76.045,301.93,563.21,222.41,58.98,136.82,47.73,56.99,117.64,98.95,94.18,269.85,47.48,166.38,152.51,109.57,336.33,372.79,259.06,5.98,110.13,193.99,153.71,179.89,232.59,149.09,175.52,27.9106,157.1,37.95,69.61,111.24,39.78,78.56,117.97
03/03/2021,122.06,227.56,3005,2026.71,653.2,128.0475,255.41,463.06,45.13,323.92,129.14,448.45,53.73,59.9,131.66,80.86,520.7,170.59,118.84,388.71,223.94,207.01,255.06,115.44,106.22,242.3833,601.02,89.11,52.94,2275,174.49,149.94,30.3633,62.75,551.23,115.8,446.73,93.71,208.44,131.22,1528,30.62,146.31,45.56,303.81,416.41,543.6,93.62,175.99,37.98,236.7,76.32,236.93,73.16,269.3,454.5,498.02,84.6,90.48,133.74,28.0668,368.7,47.63,227.68,295.99,210.62,336.31,74.185,277.8,527.43,222.76,58.03,133.05,47.16,54.6,111.05,101.88,95.24,266.6,46.45,164.81,147.34,107.01,319.86,341.57,241.22,5.89,107.23,190.48,147.93,175.21,219.64,143.19,168.75,28.0668,155.66,39.33,68.55,110.31,39.8,76.02,108.08
03/04/2021,120.13,226.73,2977.57,2049.09,621.44,123.7025,257.64,443.59,44.56,319.04,128.83,439.06,53.93,58.33,127.8,77.75,511.29,163.25,118.61,376.33,221.91,202.94,239.07,108.24,104.89,236.39,607.64,84.33,53.96,2219.35,171.01,144.52,29.42,63.23,528.81,115.55,449.38,91.54,207.79,132.3,1458.64,30.88,144.77,40.095,287.62,399.61,510.5,90.77,167.28,37.21,230.35,77.25,229.8,72.4,265.44,450.26,485.85,84.68,89.31,128.81,28.2372,356.27,46.86,225.44,285.14,192.99,326.73,70.045,260.59,520.45,215.02,58.92,131.29,47.23,53.34,112.02,101.81,92.4,263.57,44.17,161.65,143.66,104.11,306.16,343.09,226.22,5.79,106.26,190.3,145.45,167.21,210.62,139.47,158.4,28.2372,151.44,39.09,68.22,110.64,39.06,77.5,104.75
03/05/2021,121.42,231.6,3000.46,2108.54,597.95,124.615,264.28,450.14,46.25,317.32,133.03,440.83,55.09,60.74,129.75,78.52,516.39,167.94,124.68,382.21,227.73,206.58,239.05,113.45,105.2,237.79,624.03,88.93,55.58,2307.1,178.26,148.88,30.5433,64.62,547.7,119.69,461.57,92.58,211.98,132.19,1470.24,31.53,146.92,41.51,295.87,398.85,527.04,90.62,180.9,37.85,237.02,78.9,227.8,73.71,267.39,465.85,499.7,86.42,92.12,126.69,28.1449,364.09,47.2,228.21,293.24,183.12,339.35,72.72,261.72,536.46,219.85,61.35,132.6,48.06,53.76,113.13,104.08,94.15,270.71,45.18,168.12,146.29,106.39,308.03,337.43,215.96,5.89,108.26,193.77,149.35,173.44,204.31,136.77,156.82,28.1449,154.48,41.29,70.39,114.25,39.74,80.26,105.13
03/08/2021,116.36,227.39,2951.95,2024.17,563,115.9325,255.31,421.25,47.51,311.42,132.13,421.2,55.475,59.85,123.2,73.96,493.33,162.11,127.06,370.42,227.81,207.7,226.09,105.68,105.03,228.3,612.38,85.05,55.15,2368.74,180.42,144.06,30.8433,64.75,502.61,121.5,463.19,89.21,213.58,123.47,1369.54,32.47,150.44,40.06,274.04,383.62,502.19,85.36,171,38.67,231.07,80.49,218.49,72.69,253.1,472.9,482.6,85.14,93.2,119.68,28.8904,352.06,48.48,223.42,288.94,179.75,340.6,68.375,232.68,496.07,218.65,61.96,127.21,48.19,53.49,120.37,108.07,93.44,270.01,44.66,171.65,145.56,103.99,293.55,310.93,208.51,5.91,102.08,188.85,148.68,161.2,192.84,131.03,137.6,28.8904,155.14,42.33,70.17,112.4,39.17,77.84,101.35
03/09/2021,121.085,233.78,3062.85,2052.7,673.58,125.2025,265.74,443.6,47.89,318.78,132.25,439.18,55.57,62.67,129.11,78.53,506.44,170.36,126.31,384.58,228.99,207.61,241.76,114.22,106.55,234.2666,614.77,89.3,55.62,2366.79,183.06,149.43,30.9133,64.33,543.51,122.5,470.63,92.5,214.04,130.87,1452.01,33.09,147,43.86,294.1,400.86,539.52,89.53,183.82,39.13,245.92,80.6,228.4,74.39,263.97,464.92,493.57,88.44,94.55,127.3,29.4868,362.94,48.46,233.05,298.35,199.1,345.84,72.73,264.28,515.87,223.82,62.15,130.93,49.27,56.17,124.98,107.59,95.23,266.49,45.69,174.42,152.11,106.31,308,342.11,219.98,5.97,110.68,191.99,150.56,172.41,213.22,135.87,154.18,29.4868,154.47,40.32,70.53,114.2,40.19,79.11,116.02
03/10/2021,119.98,232.42,3057.64,2055.03,668.06,124.6825,264.9,437.59,48.29,323.83,133.58,437.01,57.21,62.25,127.87,77.52,504.54,169.42,127.41,382.82,229.96,212.91,242.07,112.68,107.78,239.9366,629.07,85.41,56.19,2369.32,182.07,147.11,31.1967,63.91,518.7,123.86,467.95,91.31,214.29,129.75,1435.57,33.56,147.14,42.84,283.45,399.45,523.33,89.33,180.43,39.51,242.71,81.2,228.84,76.02,263.64,473.9,488.78,89.4,94.7,126.88,29.7211,356.39,50.52,225.69,309,194.86,353.04,70.66,255.14,511.79,225.93,62.18,130.12,49.81,55.34,121.57,107.83,96.59,262.61,46.15,174.86,146.85,108.67,310.09,336.03,225.21,6.06,105.7,190.1,149.55,167.66,212.67,133.91,148.14,29.7211,156.44,41.46,70.83,114.43,39.55,78.35,111.32
03/11/2021,121.96,237.13,3113.59,2114.77,699.6,129.935,273.88,453.69,48.8,328.65,133.22,451.06,56.89,63.31,131.74,81.23,523.06,174.95,125.99,399.17,231.17,212.5,253.83,117.19,107.32,244,624.23,89.31,56.27,2362.06,181.56,151.03,31.2733,63.09,535.39,124.11,469.96,92.94,215.15,140.47,1570.78,33.3,148.83,46.3,296.36,412.89,544.4,90.01,188.5,38.47,257.27,80,234.26,77.54,274.36,474.35,502.94,89.35,95.16,130.13,29.8418,366.78,51.52,235.8,310.34,205.8,360.04,74.105,272.38,544,229.67,61.86,131.34,48.67,56.24,120.87,108.57,97.75,267.44,46.37,173.21,155.35,110.32,322.64,355.17,239.21,6.14,108.39,192.02,153.09,173.75,225.22,138.19,162.4,29.8418,159.99,41.845,71.08,115.23,41.41,79.48,117.65
03/12/2021,121.03,235.75,3089.49,2061.92,693.73,128.56,268.4,451.17,48.82,331.14,133.04,444.3,57.09,62.9,129.98,81.05,518.02,173.57,127.12,395.95,230.36,214.38,250.35,114.29,107.81,244.6633,624.15,87.77,56.87,2401.04,182.77,149.54,31.2833,61.56,524.82,124.13,471.46,93.035,214.33,136.99,1550.15,33.37,150.2,47.16,294.27,405.12,537.63,84.02,183.47,38.11,252.73,81.04,229.45,77.77,268.11,482.64,497.75,88.94,95.25,125.74,30.2394,357.73,53.21,229.26,306.08,199,358.29,73.725,264.25,536.44,233.81,62.08,130.49,48.42,55.8,122.62,108.61,96.95,266.13,47.15,171.76,153.38,109.95,316.88,346.39,227,6.16,107.95,188.1,150.73,172.31,210.34,135.92,161.06,30.2394,160.06,42.78,71.26,115.15,43.38,79.01,111.55
03/15/2021,123.99,234.81,3081.68,2066.49,707.94,131.9125,273.75,470.77,49.41,330.51,133.03,447.59,57.53,63.79,131.64,82.5,520.25,174.91,125.63,396.84,235.96,216.2,249.98,114.88,108.9,245.02,625,88.85,57.23,2439.5,189.08,151,31.16,63.07,536.75,124,483.94,92.575,219.65,143.66,1581.32,33.58,153.56,48.36,298.96,420.32,547.19,85.13,199.91,38.53,254.88,82.28,234.87,79.27,273.02,484.31,512.76,89.31,97.75,129.39,30.7861,361.93,55.05,236.62,314.32,200.55,351.6,74.78,265.53,558.85,231.99,63.07,130.89,48.77,57.67,125.27,109.3,99.44,260.13,48.13,174.59,153.93,110.84,325.71,350,228.72,6.25,107.08,190.37,151.67,178.79,220.08,138.53,159.13,30.7861,161.27,42.7,72.38,117.42,43.86,80.65,112.74
03/16/2021,125.57,237.71,3091.86,2092.52,676.88,132.9125,279.28,478.18,49.67,327.25,134.01,450.54,58.04,64.78,133.65,82.75,524.03,177.14,127.78,395.42,240.32,211.81,249.31,118.5,111.34,242.21,639.65,91.43,57.78,2396.56,188.28,153.08,30.6467,64.01,547.18,124.12,482.17,93.28,218.99,156.02,1550.49,34.085,150.63,47.96,301.95,419.53,549.38,85.76,202.78,38.74,257.12,83.5,234.05,78.06,275.01,483.92,506.92,89.39,98.04,129.39,30.7861,354.65,54.71,235.89,308.75,196.31,347.95,74.95,266.78,542.54,228.98,63.41,131.74,50.05,57.42,123.39,109.04,95.69,259.92,47.72,172.97,154.19,109.03,330.78,335.08,227,6.33,108.3,191.13,147.43,181.04,211.18,139.03,160.89,30.7861,160.97,44.18,72.2,117.97,44.57,80.28,107.96
03/17/2021,124.76,237.04,3135.73,2091.08,701.81,133.4125,284.01,483.59,49.42,329.19,133.62,451.01,57.5,65.78,133.92,82.63,524.44,179.35,127.3,391.72,244.27,213.03,251.47,119.9,110.46,241.5466,641.86,94.76,57.92,2461.78,187.88,154.16,30.7133,64.42,553.01,123.53,496.01,92.44,217.08,147.55,1537.62,34.1,155.95,48.1,305.39,420.12,559.57,85.37,208.34,39.08,260.72,82.12,235.61,78.03,272.84,482.98,504.9,88.6,97.98,128.49,30.5092,351.7,54.1,234,315.22,208.03,343.22,76.91,277.13,540.01,227.92,62.69,130.6,50.07,59,123.68,107.7,96.17,264.15,48.41,171.94,154.41,110.53,328.37,336.65,224.89,6.29,108.26,190.74,149.78,182.81,213.34,137.81,149.46,30.5092,160.4,42.92,72.3,117.06,44.12,80.2,107.79
03/18/2021,120.53,230.72,3027.99,2036.22,653.16,127.225,278.62,464.15,48.8,322.98,132.53,439.18,55.87,63.725,129.75,78.12,504.79,174.36,124.91,373.97,244.42,215.02,238.41,114.28,107.62,233.1066,629.39,89.82,57.91,2346.95,186.06,149.45,30.8367,64.08,539.17,122.41,474.68,89.58,213.36,141.46,1436.17,33.89,154.29,45.55,288.74,409.19,539.19,83.9,198.59,38.94,249.14,82.6,227.39,76.4,263.44,482.18,484.47,87.92,97.29,124.03,30.3175,339.15,52.7,219.28,306.35,190.21,337.23,72.745,264.85,514.36,230.1,62.4,128,49.33,58.9,123.17,105.25,95.12,262.27,47.5,170.55,147.14,109.01,321.49,316.32,209.04,6.1,104.99,188.52,144.91,174.69,204.8,133.84,141.82,30.3175,157.1,42.88,71.74,116.09,42.12,78.25,102.74
03/19/2021,119.99,230.35,3074.96,2043.2,654.87,128.4575,290.11,474.46,48.98,328.91,134.5,441.5,55.46,63.76,131.02,79.06,512.18,175.98,124.19,381.28,245.94,212.91,241.28,114.86,106.34,235.83,629.74,90.51,58.1,2287.74,183.93,151.91,30.2567,64.46,542.31,121.87,473.7,90.49,216.11,143.74,1448.89,34.14,152.28,47,292.88,415.9,547.42,84.99,202.04,39.14,251.23,83.67,227.86,76.55,261.5,488.1,484.88,87.92,95.84,125.48,30.5092,344.63,52.54,219.09,308.71,194.63,333.05,75.03,257.47,529.46,230.61,62.99,128.4,49.21,59.73,121.31,108.12,95.06,267.07,47.63,171.87,152.7,106.595,324.25,326.26,213.53,6.08,109.07,192.05,146.62,175.79,205.67,135.04,141.8,30.5092,158.03,42.925,71.95,116.68,41.9,79.37,108.31
03/22/2021,123.39,235.99,3110.87,2038.59,670,131.8625,293.54,475.28,50.3,334.49,137.8,452.41,56.37,65.63,134.09,80.3,523.11,180.1,126.11,383.02,249.69,212.13,244.385,119.33,107.57,238.2433,637.62,91.28,58.835,2231.89,184.39,154.5,31.26,65.53,560.03,121.71,483.22,91.87,218.82,145.6,1476.11,34.58,151.5,47.67,305.36,429.92,575.99,84.97,200.4,39.55,257.27,83.63,234.43,76.73,265.96,490.84,491.37,89.05,96.58,127.97,30.3814,359.82,53.11,221.74,313.6,195.73,336.33,77.43,266.13,530.6,231.25,63.75,131.41,51.2,60.29,120.66,110.25,93.58,272.34,47.98,174.82,154.89,109.79,334.86,328.5,222.5,6.31,110.06,194.45,148.13,179.82,207.43,141.17,137.15,30.3814,159.3,43.65,71.97,117.2,41.21,81.67,109.54
03/23/2021,122.54,237.58,3137.5,2052.96,662.16,130.7075,290.63,464.06,50.01,340.34,139.46,460.2,56.14,63.48,132.52,78.38,535.09,178.78,124.39,383.2,245.04,208.59,243.77,116.38,106.25,236.94,645.45,85.4,58.6,2215,184.04,150.49,30.9733,64.5,544.41,121.29,469.76,91.38,213.59,136.52,1446.65,34.61,142.42,46.15,297.06,416.43,558.87,83.51,191.62,38.92,257.39,84.64,235.13,76.23,269,485.29,487.66,89.62,96.15,128.25,30.3885,364.17,52.03,222.92,314.03,190.6,333.01,74.99,261.55,518.88,231.65,65.44,133.05,49.4,60.31,116.68,109.86,91.17,267.21,47.7,177.59,145.89,107.39,333.53,339.76,225.62,6.24,106.53,196.26,143.84,175.38,207.96,138.22,136.06,30.3885,156.06,41.81,71.73,115.84,39.74,79.85,113.35
03/24/2021,120.09,235.46,3087.07,2045.06,630.27,126.43,282.14,457.27,49.65,338.04,138.81,451.51,55.92,62.04,127.18,76.48,520.81,178.9,122.36,377.29,245.47,212.22,234.27,121.1,104.97,237.0233,651.56,83,58.06,2202.73,185.27,150.44,31.39,64.35,552.45,123.25,460.32,90.51,211.54,131.61,1387.85,34.365,143.28,45.25,297.89,406.8,578.58,79.07,187.28,38.23,246.07,84.99,233.05,76.94,263.18,488.86,472.97,88.72,96.96,126.97,30.4808,355.73,51.78,210.44,307.31,181.6,335.95,73.38,239.19,506.17,234.11,65.58,129.8,48.79,57.64,115.48,110.5,90.69,265.69,48.23,176.93,139.8,105.9,330.37,314.96,218.59,6.11,102.69,195.03,140.19,171.19,198.46,134.94,124.18,30.4808,156.41,40.12,71.83,114.28,37.89,78.48,101.79
